serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
11303,Purba Bardhaman,Jamal Pur,Janakibati,KANKI PUKUR,23.0390016,88.04549
11311,Purba Bardhaman,Jamal Pur,Janakibati,NARKEL PUKUR ,23.0389334,88.0464117
11897,Purba Bardhaman,Jamal Pur,Janakibati,KADAM PUKUR ,23.039235,88.045305
22971,Purba Bardhaman,Jamal Pur,Janakibati,NOLO PUKUR,23.0394597,88.0453908
11316,Purba Bardhaman,Jamal Pur,Janakibati,GHOSH PUKUR,23.0389377,88.0443207
22970,Purba Bardhaman,Jamal Pur,Janakibati,KOLEY PUKUR NEAR PRANAB GHOSH ,23.0393589,88.044288
11908,Purba Bardhaman,Jamal Pur,Janakibati,PARI PUKUR ,23.0410168,88.0453034
20680,Purba Bardhaman,Jamal Pur,Janakibati,CHHTOGINNI PUKUR ,23.0387816,88.0440033
11313,Purba Bardhaman,Jamal Pur,Janakibati,MONI HAZRA PUKUR ,23.0392216,88.0435249
11308,Purba Bardhaman,Jamal Pur,Janakibati,CHOKE MUJE PUKUR ,23.0393281,88.043467
11314,Purba Bardhaman,Jamal Pur,Janakibati,KHUDE GERE,23.0397737,88.0428994
11315,Purba Bardhaman,Jamal Pur,Janakibati,AMRA GORE PUKUR ,23.0401928,88.042449
11317,Purba Bardhaman,Jamal Pur,Janakibati,SHYAMA DHARA PUKUR ,23.0386521,88.0429514
11306,Purba Bardhaman,Jamal Pur,Janakibati,POREL DOBA,23.039082,88.0427367
11318,Purba Bardhaman,Jamal Pur,Janakibati,POREL PUKUR ,23.0392317,88.0423033
11907,Purba Bardhaman,Jamal Pur,Janakibati,BANSHTALA PUKUR ,23.0393772,88.0425845
11323,Purba Bardhaman,Ketugram_I,Berugram,TALBUNA PUKUR,23.7833169,87.9722218
19945,Purba Bardhaman,Ketugram_I,Berugram,MURUT TALBONA PUKUR,23.778185,87.97629
19946,Purba Bardhaman,Ketugram_I,Berugram,SALLA PUKUR,23.77921,87.9760017
11322,Purba Bardhaman,Ketugram_I,Berugram,BELU PUKUR ,23.77785,87.975185
11324,Purba Bardhaman,Ketugram_I,Berugram,MANSURY PUKUR,23.7764067,87.974985
11325,Purba Bardhaman,Ketugram_I,Berugram,MATHY PUKUR ,23.775575,87.9751567
19944,Purba Bardhaman,Ketugram_I,Berugram,LOSUN PUKUR ,23.7758083,87.9751233
11328,Purba Bardhaman,Kalna-I,Baghadanga,Kasem pukur ,23.3337198,88.2149815
692,Purba Bardhaman,Jamal Pur,Balarampur,NAYIMUDDIN MALLICK POND,23.0918691,87.9796879
690,Purba Bardhaman,Jamal Pur,Balarampur,Kali pukur,23.0924333,87.97959
693,Purba Bardhaman,Jamal Pur,Balarampur,Ramjan Mallick pond,23.085389,87.9844651
694,Purba Bardhaman,Jamal Pur,Balarampur,ALTAB HOSSAIN POND,23.0915717,87.9802433
697,Purba Bardhaman,Jamal Pur,Balarampur,SK MOJJAFUR POND,23.085389,87.9844651
11331,Purba Bardhaman,Ketugram_I,Berugram,AGU MAJI,23.7749167,87.978415
11332,Purba Bardhaman,Ketugram_I,Berugram,CHOTO MANSURY,23.775555,87.9738833
9946,Purba Bardhaman,Jamal Pur,Balarampur,SK ATTAIR RAHAMAN POND,23.0890867,87.9826288
699,Purba Bardhaman,Jamal Pur,Balarampur,MORSHAD MALLICK POND,23.0914667,87.9835383
703,Purba Bardhaman,Jamal Pur,Balarampur,SAIDUL MALLICK POND,23.0979,87.9697567
19949,Purba Bardhaman,Ketugram_I,Berugram,PALAY PUKUR,23.7761787,87.972843
696,Purba Bardhaman,Jamal Pur,Balarampur,ISMAIL MALLICK POND,23.0905483,87.9827933
