serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
13720,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.62138888888889,88.29583333333333
13711,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.621111111111112,88.29722222222222
13135,Howrah,Bally-Jagacha,Khalia (Ct),Das Pukur,22.621111111111112,88.29666666666667
14001,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.620833333333334,88.29638888888888
14648,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.621666666666666,88.29444444444444
13749,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.621111111111112,88.29388888888889
13751,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.621666666666666,88.29444444444444
14346,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.620833333333334,88.29638888888888
14448,Howrah,Panchla,Shuvararah (Ct),tal pukur,22.580277777777777,88.13194444444444
13739,Howrah,Panchla,Shuvararah (Ct),tal pukur,22.580277777777777,88.13194444444444
13760,Howrah,Panchla,Shuvararah (Ct),tal pukur,22.580277777777777,88.13194444444444
12611,Howrah,Panchla,Shuvararah (Ct),pond of Ramchandra bhowmik,22.576944444444443,88.13111111111111
14450,Howrah,Panchla,Shuvararah (Ct),tal pukur,22.580277777777777,88.13194444444444
14023,Howrah,Panchla,Shuvararah (Ct),pond of dibyendu mondal,22.58,88.1325
14024,Howrah,Panchla,Shuvararah (Ct),pond of dibyendu mondal,22.58,88.1325
13766,Howrah,Bally-Jagacha,Khalia (Ct),Baro Pukur,22.62361111111111,88.29388888888889
14348,Howrah,Panchla,Shuvararah (Ct),pond of Niman mondal,22.576944444444443,88.13111111111111
13765,Howrah,Panchla,Shuvararah (Ct),pond of Dilip bhowmik,22.576944444444443,88.13111111111111
13767,Howrah,Panchla,Shuvararah (Ct),pond of gobindo mondal,22.579166666666666,88.13166666666666
14649,Howrah,Panchla,Shuvararah (Ct),pond of chaya samanta,22.58138888888889,88.13166666666666
13776,Howrah,Panchla,Shuvararah (Ct),pond of anil das,22.58138888888889,88.13138888888888
13243,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.622777777777777,88.29138888888889
14491,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.621111111111112,88.29388888888889
14353,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.621666666666666,88.29444444444444
14351,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.620833333333334,88.29638888888888
14451,Howrah,Bally-Jagacha,Khalia (Ct),Das Pukur,22.621111111111112,88.29666666666667
13138,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.621111111111112,88.29722222222222
14576,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.62138888888889,88.29583333333333
13777,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.62138888888889,88.29583333333333
13778,Howrah,Panchla,Shuvararah (Ct),pond of Kamal sasmal,22.58277777777778,88.13111111111111
13708,Howrah,Panchla,Shuvararah (Ct),pond of mousumi duari,22.583055555555557,88.13055555555555
14030,Howrah,Panchla,Beldubi (Ct),,22.540000000000003,88.17333333333333
14408,Howrah,Panchla,Shuvararah (Ct),pond of brojogopal khara,22.58361111111111,88.13
25660,Howrah,Panchla,Beldubi (Ct),NEAR MADHYA BELDUBI ,22.540000000000003,88.17305555555556
13783,Howrah,Bally-Jagacha,Khalia (Ct),NA,22.6225,88.29694444444445
14155,Howrah,Panchla,Shuvararah (Ct),pond of nabakumar dhawa,22.58361111111111,88.12944444444443
14592,Howrah,Panchla,Beldubi (Ct),NEAR KOLEY PARA,22.5375,88.17416666666666
14452,Howrah,Panchla,Beldubi (Ct),NEAR KOLEY PARA ,22.5375,88.17416666666666
13787,Howrah,Panchla,Shuvararah (Ct),talpukur,22.581666666666667,88.13111111111111
1549,Howrah,Amta-I,Raspur,DALUI PUKUR ,22.59861111111111,87.9775
2838,Howrah,Amta-I,Raspur,KHAN PUKUR ,22.599166666666665,87.9775
2837,Howrah,Amta-I,Raspur,KOLEY PUKUR ,22.599166666666665,87.9775
14709,Howrah,Panchla,Beldubi (Ct),NEAR KOLEY PARA ,22.540000000000003,88.17305555555556
8048,Howrah,Amta-I,Raspur,ROY PUKUR ,22.599444444444444,87.9775
2836,Howrah,Amta-I,Raspur,ROY PUKUR ,22.599444444444444,87.9775
2835,Howrah,Amta-I,Raspur,ROY PUKUR ,22.599722222222223,87.97777777777777
2834,Howrah,Amta-I,Raspur,ROY PUKUR ,22.6,87.97777777777777
14032,Howrah,Panchla,Beldubi (Ct),NEAR DUMURTALA SHAMSHAN ,22.536944444444448,88.17194444444445
1271,Howrah,Jagatballavpur,Naikuli,MALLICK PUKUR,22.664166666666667,88.09583333333333
1050,Howrah,Jagatballavpur,Naikuli,JORA PUKUR,22.666944444444447,88.09888888888888
7479,Howrah,Jagatballavpur,Naikuli,PATRA PUKUR,22.66638888888889,88.09861111111111
1370,Howrah,Jagatballavpur,Naikuli,GHAT PUKUR,22.66722222222222,88.09833333333333
5711,Howrah,Jagatballavpur,Naikuli,DEYPARA PUKUR,22.66638888888889,88.09805555555555
11785,Howrah,Jagatballavpur,Naikuli,PATKHILI PUKUR,22.66722222222222,88.09722222222221
9845,Howrah,Jagatballavpur,Naikuli,DOKANI PUKUR,22.6675,88.09694444444445
1550,Howrah,Jagatballavpur,Naikuli,SETH PUKUR,22.66583333333333,88.09805555555555
1540,Howrah,Jagatballavpur,Naikuli,NAGRAJ POND ,22.665,88.09833333333333
11790,Howrah,Jagatballavpur,Naikuli,BAMUN PUKUR,22.665555555555553,88.09972222222221
