serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
18419,Dakshin Dinajpur,Kushmandi,Kashimpur,BURADIGHI ,25.4543172,88.3273902
18428,Dakshin Dinajpur,Gangarampur,Shrirampur,Sanjit Barman ,25.413341,88.6797017
18429,Dakshin Dinajpur,Gangarampur,Shrirampur,Jayanta Barman,25.4129804,88.6780585
18431,Dakshin Dinajpur,Gangarampur,Shrirampur,Arijit Roy,25.4129632,88.6780421
18433,Dakshin Dinajpur,Gangarampur,Shrirampur,Ashutosh Roy,25.4125525,88.6783304
18434,Dakshin Dinajpur,Gangarampur,Shrirampur,Sujit Barman ,25.4132095,88.6805922
18430,Dakshin Dinajpur,Gangarampur,Shrirampur,Sanjit Barman,25.4134868,88.6805371
18438,Dakshin Dinajpur,Gangarampur,Shrirampur,Akhil Barman,25.4133396,88.6797011
18440,Dakshin Dinajpur,Gangarampur,Shrirampur,Santosh Barman,25.4127752,88.6796067
18445,Dakshin Dinajpur,Gangarampur,Shrirampur,Tarun Barman,25.4127483,88.6793426
18436,Dakshin Dinajpur,Gangarampur,Shrirampur,Ajit Barman in,25.4126864,88.6789992
18435,Dakshin Dinajpur,Gangarampur,Shrirampur,Akhil Barman,25.4126615,88.6790035
18447,Dakshin Dinajpur,Gangarampur,Shrirampur,Haren Barman,25.4129356,88.6779951
18427,Dakshin Dinajpur,Gangarampur,Shrirampur,Sukhen Barman,25.4125158,88.6783515
18455,Dakshin Dinajpur,Gangarampur,Shrirampur,Atul Barman ,25.4126366,88.6790194
18437,Dakshin Dinajpur,Gangarampur,Shrirampur,Suman Roy,25.4126019,88.6790219
18456,Dakshin Dinajpur,Gangarampur,Shrirampur,Alok Barman,25.4125524,88.6790309
18426,Dakshin Dinajpur,Gangarampur,Shrirampur,Chandan Roy,25.4124688,88.6797143
18457,Dakshin Dinajpur,Gangarampur,Shrirampur,Ajit Barman,25.4123158,88.6791
18432,Dakshin Dinajpur,Gangarampur,Shrirampur,Santosh Roy,25.4124863,88.6796928
18439,Dakshin Dinajpur,Gangarampur,Shrirampur,Susanta Roy,25.4124938,88.6797266
18462,Dakshin Dinajpur,Gangarampur,Shrirampur,Rajat Barman,25.4124938,88.6797266
18460,Dakshin Dinajpur,Gangarampur,Shrirampur,Haren Barman,25.4125491,88.6800501
18461,Dakshin Dinajpur,Gangarampur,Shrirampur,Ranjit Barman,25.4129394,88.6780052
18463,Dakshin Dinajpur,Gangarampur,Shrirampur,Shubir Barman,25.4129511,88.6780051
5907,Dakshin Dinajpur,Kushmandi,Hansrail,PUSH PUKHORA,25.4617957,88.3265789
21919,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.220244,88.9020114
21920,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.220244,88.9020114
22484,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.220244,88.9020114
21917,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.220244,88.9020114
5915,Dakshin Dinajpur,Kushmandi,Hansrail,BESIDE HANSRAIL ROAD ,25.4591839,88.3317937
